Any,GRUP,Nivell,Sou,Complement Destinacio,Complement Especific,Total Mensual,Total anual,Import sou paga extraordinaria,Import mensual trienni,Import trienni paga extra,Secretari alt carrec
2021,C1,18,788.42,432.32,541.75,1762.49,24460.88,681.43,28.85,24.91,
2021,C1,17,788.42,407.72,517.81,1713.95,23781.32,681.43,28.85,24.91,
2021,C1,16,788.42,383.19,649.81,1821.42,25285.9,681.43,28.85,24.91,Sí
2021,C1,16,788.42,383.19,481.36,1652.97,22927.6,681.43,28.85,24.91,
2021,C1,16,788.42,383.19,508.35,1679.96,23305.46,681.43,28.85,24.91,
2021,C1,15,788.42,358.56,479.48,1626.46,22556.46,681.43,28.85,24.91,
2021,C1,14,788.42,334.02,477.66,1600.1,22187.42,681.43,28.85,24.91,
2021,C1,13,788.42,309.4,475.76,1573.58,21816.14,681.43,28.85,24.91,
2021,C1,12,788.42,284.8,473.9,1547.12,21445.7,681.43,28.85,24.91,
2021,C2,18,656.18,432.32,847.96,1936.46,27098.48,650.2,19.64,19.44,Sí
2021,C2,18,656.18,432.32,531.9,1620.4,22673.64,650.2,19.64,19.44,
2021,C2,17,656.18,407.72,527.71,1591.61,22270.58,650.2,19.64,19.44,
2021,C2,16,656.18,383.19,649.81,1689.18,23636.56,650.2,19.64,19.44,Sí
2021,C2,16,656.18,383.19,523.9,1563.27,21873.82,650.2,19.64,19.44,
2021,C2,15,656.18,358.56,518.85,1533.59,21458.3,650.2,19.64,19.44,
2021,C2,14,656.18,334.02,515.82,1506.02,21072.32,650.2,19.64,19.44,
2021,C2,13,656.18,309.4,462.1,1427.68,19975.56,650.2,19.64,19.44,
2021,C2,12,656.18,284.8,460.24,1401.22,19605.12,650.2,19.64,19.44,
2021,C2,11,656.18,260.2,458.37,1374.75,19234.54,650.2,19.64,19.44,
2021,C2,10,656.18,235.65,456.53,1348.36,18865.08,650.2,19.64,19.44,
2020,A1,30,1203.56,1051.31,2788.76,5043.63,69689.1,742.7,46.32,28.59,
2020,A1,30,1203.56,1051.31,2933.28,5188.15,71712.38,742.7,46.32,28.59,
2020,A1,29,1203.56,942.97,2752.68,4899.21,67667.22,742.7,46.32,28.59,
2020,A1,28,1203.56,903.35,2648.19,4755.1,65649.68,742.7,46.32,28.59,
2020,A1,27,1203.56,863.66,2233.11,4300.33,59282.9,742.7,46.32,28.59,
2020,A1,27,1203.56,863.66,2350.4,4417.62,60924.96,742.7,46.32,28.59,
2020,A1,27,1203.56,863.66,2481.42,4548.64,62759.24,742.7,46.32,28.59,
2020,A1,26,1203.56,757.72,2086.7,4047.98,55750,742.7,46.32,28.59,
2020,A1,25,1203.56,672.26,2012.08,3887.9,53508.88,742.7,46.32,28.59,
2020,A1,24,1203.56,632.6,1136.61,2972.77,40697.06,742.7,46.32,28.59,
2020,A1,24,1203.56,632.6,1232.94,3069.1,42045.68,742.7,46.32,28.59,
2020,A1,24,1203.56,632.6,1731.03,3567.19,49018.94,742.7,46.32,28.59,
2020,A1,24,1203.56,632.6,1907.31,3743.47,51486.86,742.7,46.32,28.59,
2020,A1,23,1203.56,592.99,983.63,2780.18,38000.8,742.7,46.32,28.59,
2020,A1,22,1203.56,553.3,637.98,2394.84,32606.04,742.7,46.32,28.59,
2020,A1,22,1203.56,553.3,792.13,2548.99,34764.14,742.7,46.32,28.59,
2020,A1,22,1203.56,553.3,898.07,2654.93,36247.3,742.7,46.32,28.59,
2020,A1,21,1203.56,513.71,604.35,2321.62,31580.96,742.7,46.32,28.59,
2020,A1,20,1203.56,477.19,526.01,2206.76,29972.92,742.7,46.32,28.59,
2020,A1,20,1203.56,477.19,593.34,2274.09,30915.54,742.7,46.32,28.59,
2020,A2,26,1040.69,757.72,1803.64,3602.05,49865.32,759,37.78,27.54,
2020,A2,26,1040.69,757.72,1899.95,3698.36,51213.66,759,37.78,27.54,
2020,A2,25,1040.69,672.26,1740.55,3453.5,47785.62,759,37.78,27.54,
2020,A2,24,1040.69,632.6,865.08,2538.37,34973.8,759,37.78,27.54,
2020,A2,24,1040.69,632.6,979.9,2653.19,36581.28,759,37.78,27.54,
2020,A2,24,1040.69,632.6,1447.16,3120.45,43122.92,759,37.78,27.54,
2020,A2,24,1040.69,632.6,1635.79,3309.08,45763.74,759,37.78,27.54,
2020,A2,23,1040.69,592.99,808.41,2442.09,33625.88,759,37.78,27.54,
2020,A2,22,1040.69,553.3,637.98,2231.97,30684.2,759,37.78,27.54,
2020,A2,22,1040.69,553.3,703.65,2297.64,31603.58,759,37.78,27.54,
2020,A2,21,1040.69,513.71,604.35,2158.75,29659.12,759,37.78,27.54,
2020,A2,20,1040.69,477.19,538.97,2056.85,28232.52,759,37.78,27.54,
2020,A2,20,1040.69,477.19,593.34,2111.22,28993.7,759,37.78,27.54,
2020,A2,19,1040.69,452.83,528.59,2022.11,27746.16,759,37.78,27.54,
2020,A2,18,1040.69,428.46,504.81,1973.96,27072.06,759,37.78,27.54,
2020,A2,17,1040.69,404.08,502.94,1947.71,26704.56,759,37.78,27.54,
2020,A2,16,1040.69,379.77,501.1,1921.56,26338.46,759,37.78,27.54,
2020,AP,14,595.22,331.04,481.67,1407.93,19711.02,595.22,14.65,14.65,
2020,AP,13,595.22,306.64,452.53,1354.39,18961.46,595.22,14.65,14.65,
2020,AP,12,595.22,282.26,450.67,1328.15,18594.1,595.22,14.65,14.65,
2020,AP,11,595.22,257.88,448.82,1301.92,18226.88,595.22,14.65,14.65,
2020,AP,10,595.22,233.55,446.99,1275.76,17860.64,595.22,14.65,14.65,
2020,AP,9,595.22,221.39,446.05,1262.66,17677.24,595.22,14.65,14.65,
2020,AP,8,595.22,209.17,445.15,1249.54,17493.56,595.22,14.65,14.65,
2020,C1,22,781.39,553.3,637.98,1972.67,27405.3,675.35,28.59,24.69,
2020,C1,21,781.39,513.71,562.37,1857.47,25792.5,675.35,28.59,24.69,
2020,C1,20,781.39,477.19,555.58,1814.16,25186.16,675.35,28.59,24.69,
2020,C1,19,781.39,452.83,546.27,1780.49,24714.78,675.35,28.59,24.69,
2020,C1,18,781.39,428.46,840.39,2050.24,28491.28,675.35,28.59,24.69,Sí
2020,C1,18,781.39,428.46,536.91,1746.76,24242.56,675.35,28.59,24.69,
2020,C1,17,781.39,404.08,513.19,1698.66,23569.16,675.35,28.59,24.69,
2020,C1,16,781.39,379.77,644.01,1805.17,25060.3,675.35,28.59,24.69,Sí
2020,C1,16,781.39,379.77,477.06,1638.22,22723,675.35,28.59,24.69,
2020,C1,16,781.39,379.77,503.81,1664.97,23097.5,675.35,28.59,24.69,
2020,C1,15,781.39,355.36,475.2,1611.95,22355.22,675.35,28.59,24.69,
2020,C1,14,781.39,331.04,473.39,1585.82,21989.4,675.35,28.59,24.69,
2020,C1,13,781.39,306.64,471.51,1559.54,21621.48,675.35,28.59,24.69,
2020,C1,12,781.39,282.26,469.67,1533.32,21254.4,675.35,28.59,24.69,
2020,C2,18,650.33,428.46,840.39,1919.18,26856.66,644.4,19.46,19.27,Sí
2020,C2,18,650.33,428.46,527.15,1605.94,22471.3,644.4,19.46,19.27,
2020,C2,17,650.33,404.08,523,1577.41,22071.88,644.4,19.46,19.27,
2020,C2,16,650.33,379.77,644.01,1674.11,23425.68,644.4,19.46,19.27,Sí
2020,C2,16,650.33,379.77,519.22,1549.32,21678.62,644.4,19.46,19.27,
2020,C2,15,650.33,355.36,514.22,1519.91,21266.88,644.4,19.46,19.27,
2020,C2,14,650.33,331.04,511.21,1492.58,20884.26,644.4,19.46,19.27,
2020,C2,13,650.33,306.64,457.97,1414.94,19797.3,644.4,19.46,19.27,
2020,C2,12,650.33,282.26,456.13,1388.72,19430.22,644.4,19.46,19.27,
2020,C2,11,650.33,257.88,454.28,1362.49,19063,644.4,19.46,19.27,
2020,C2,10,650.33,233.55,452.45,1336.33,18696.76,644.4,19.46,19.27,
2019,A1,30,1179.96,1030.69,2734.07,4944.72,68239.03,728.13,45.41,28.02,
2019,A1,30,1179.96,1030.69,2875.76,5086.41,70220.24,728.13,45.41,28.02,
2019,A1,29,1179.96,924.48,2698.7,4803.14,66259.29,728.13,45.41,28.02,
2019,A1,28,1179.96,885.63,2596.26,4661.85,64283.61,728.13,45.41,28.02,
2019,A1,27,1179.96,846.72,2189.32,4216,58049.41,728.13,45.41,28.02,
2019,A1,27,1179.96,846.72,2304.31,4330.99,59657.24,728.13,45.41,28.02,
2019,A1,27,1179.96,846.72,2432.76,4459.44,61453.37,728.13,45.41,28.02,
2019,A1,26,1179.96,742.86,2045.78,3968.6,54590.01,728.13,45.41,28.02,
2019,A1,25,1179.96,659.07,1972.62,3811.65,52395.37,728.13,45.41,28.02,
2019,A1,24,1179.96,620.19,1114.32,2914.47,39850.18,728.13,45.41,28.02,
2019,A1,24,1179.96,620.19,1208.76,3008.91,41170.73,728.13,45.41,28.02,
2019,A1,24,1179.96,620.19,1697.08,3497.23,47998.88,728.13,45.41,28.02,
2019,A1,24,1179.96,620.19,1869.91,3670.06,50415.49,728.13,45.41,28.02,
2019,A1,23,1179.96,581.36,964.34,2725.66,37210.06,728.13,45.41,28.02,
2019,A1,22,1179.96,542.45,625.47,2347.88,31927.58,728.13,45.41,28.02,
2019,A1,22,1179.96,542.45,776.59,2499,34040.67,728.13,45.41,28.02,
2019,A1,22,1179.96,542.45,880.46,2602.87,35493.1,728.13,45.41,28.02,
2019,A1,21,1179.96,503.63,592.5,2276.09,30923.78,728.13,45.41,28.02,
2019,A1,20,1179.96,467.83,515.69,2163.48,29349.13,728.13,45.41,28.02,
2019,A1,20,1179.96,467.83,581.7,2229.49,30272.15,728.13,45.41,28.02,
2019,A2,26,1020.28,742.86,1768.27,3531.41,48827.66,744.11,37.03,27,
2019,A2,26,1020.28,742.86,1862.69,3625.83,50147.93,744.11,37.03,27,
2019,A2,25,1020.28,659.07,1706.42,3385.77,46791.22,744.11,37.03,27,
2019,A2,24,1020.28,620.19,848.11,2488.58,34245.89,744.11,37.03,27,
2019,A2,24,1020.28,620.19,960.68,2601.15,35819.91,744.11,37.03,27,
2019,A2,24,1020.28,620.19,1418.78,3059.25,42225.47,744.11,37.03,27,
2019,A2,24,1020.28,620.19,1603.71,3244.18,44811.34,744.11,37.03,27,
2019,A2,23,1020.28,581.36,792.55,2394.19,32926.04,744.11,37.03,27,
2019,A2,22,1020.28,542.45,625.47,2188.2,30045.68,744.11,37.03,27,
2019,A2,22,1020.28,542.45,689.85,2252.58,30945.88,744.11,37.03,27,
2019,A2,21,1020.28,503.63,592.5,2116.41,29041.88,744.11,37.03,27,
2019,A2,20,1020.28,467.83,528.4,2016.51,27644.96,744.11,37.03,27,
2019,A2,20,1020.28,467.83,581.7,2069.81,28390.25,744.11,37.03,27,
2019,A2,19,1020.28,443.95,518.22,1982.45,27168.68,744.11,37.03,27,
2019,A2,18,1020.28,420.05,494.91,1935.24,26508.58,744.11,37.03,27,
2019,A2,17,1020.28,396.15,493.07,1909.5,26148.64,744.11,37.03,27,
2019,A2,16,1020.28,372.32,491.27,1883.87,25790.31,744.11,37.03,27,
2019,AP,14,583.54,324.54,472.22,1380.3,19300.47,583.54,14.36,14.36,
2019,AP,13,583.54,300.62,443.65,1327.81,18566.52,583.54,14.36,14.36,
2019,AP,12,583.54,276.72,441.83,1302.09,18206.93,583.54,14.36,14.36,
2019,AP,11,583.54,252.82,440.01,1276.37,17847.27,583.54,14.36,14.36,
2019,AP,10,583.54,228.97,438.22,1250.73,17488.8,583.54,14.36,14.36,
2019,AP,9,583.54,217.04,437.3,1237.88,17309.11,583.54,14.36,14.36,
2019,AP,8,583.54,205.06,436.42,1225.02,17129.21,583.54,14.36,14.36,
2019,C1,22,766.06,542.45,625.47,1933.98,26834.94,662.1,28.02,24.2,
2019,C1,21,766.06,503.63,551.34,1821.03,25255.6,662.1,28.02,24.2,
2019,C1,20,766.06,467.83,544.68,1778.57,24661.86,662.1,28.02,24.2,
2019,C1,19,766.06,443.95,535.55,1745.56,24200.28,662.1,28.02,24.2,
2019,C1,18,766.06,420.05,823.91,2010.02,27898.24,662.1,28.02,24.2,Sí
2019,C1,18,766.06,420.05,526.38,1712.49,23737.86,662.1,28.02,24.2,
2019,C1,17,766.06,396.15,503.12,1665.33,23078.46,662.1,28.02,24.2,
2019,C1,16,766.06,372.32,631.38,1769.76,24538.73,662.1,28.02,24.2,Sí
2019,C1,16,766.06,372.32,467.7,1606.08,22249.94,662.1,28.02,24.2,
2019,C1,16,766.06,372.32,493.93,1632.31,22616.74,662.1,28.02,24.2,
2019,C1,15,766.06,348.39,465.88,1580.33,21889.93,662.1,28.02,24.2,
2019,C1,14,766.06,324.54,464.1,1554.7,21531.46,662.1,28.02,24.2,
2019,C1,13,766.06,300.62,462.26,1528.94,21171.31,662.1,28.02,24.2,
2019,C1,12,766.06,276.72,460.46,1503.24,20811.93,662.1,28.02,24.2,
2019,C2,18,637.57,420.05,823.91,1881.53,26297.61,631.76,19.07,18.89,Sí
2019,C2,18,637.57,420.05,516.81,1574.43,22003.39,631.76,19.07,18.89,
2019,C2,17,637.57,396.15,512.74,1546.46,21612.3,631.76,19.07,18.89,
2019,C2,16,637.57,372.32,631.38,1641.27,22938.1,631.76,19.07,18.89,Sí
2019,C2,16,637.57,372.32,509.03,1518.92,21227.23,631.76,19.07,18.89,
2019,C2,15,637.57,348.39,504.13,1490.09,20824.17,631.76,19.07,18.89,
2019,C2,14,637.57,324.54,501.18,1463.29,20449.32,631.76,19.07,18.89,
2019,C2,13,637.57,300.62,448.99,1387.18,19385.11,631.76,19.07,18.89,
2019,C2,12,637.57,276.72,447.18,1361.47,19025.59,631.76,19.07,18.89,
2019,C2,11,637.57,252.82,445.37,1335.76,18666.14,631.76,19.07,18.89,
2019,C2,10,637.57,228.97,443.57,1310.11,18307.46,631.76,19.07,18.89,
2018,A1,30,1151.17,1005.54,2667.38,4824.09,66573.7,710.36,44.29,27.33,
2018,A1,30,1151.17,1005.54,2805.61,4962.32,68506.54,710.36,44.29,27.33,
2018,A1,29,1151.17,901.92,2632.87,4685.96,64642.33,710.36,44.29,27.33,
2018,A1,28,1151.17,864.01,2532.92,4548.1,62714.6,710.36,44.29,27.33,
2018,A1,27,1151.17,826.06,2135.92,4113.15,56632.86,710.36,44.29,27.33,
2018,A1,27,1151.17,826.06,2248.09,4225.32,58201.28,710.36,44.29,27.33,
2018,A1,27,1151.17,826.06,2373.41,4350.64,59953.66,710.36,44.29,27.33,
2018,A1,26,1151.17,724.73,1995.88,3871.78,53257.74,710.36,44.29,27.33,
2018,A1,25,1151.17,642.99,1924.49,3718.65,51116.65,710.36,44.29,27.33,
2018,A1,24,1151.17,605.05,1087.13,2843.35,38877.5,710.36,44.29,27.33,
2018,A1,24,1151.17,605.05,1179.27,2935.49,40165.85,710.36,44.29,27.33,
2018,A1,24,1151.17,605.05,1655.68,3411.9,46827.4,710.36,44.29,27.33,
2018,A1,24,1151.17,605.05,1824.29,3580.51,49185.07,710.36,44.29,27.33,
2018,A1,23,1151.17,567.17,940.81,2659.15,36301.85,710.36,44.29,27.33,
2018,A1,22,1151.17,529.21,610.21,2290.59,31148.31,710.36,44.29,27.33,
2018,A1,22,1151.17,529.21,757.64,2438.02,33209.81,710.36,44.29,27.33,
2018,A1,22,1151.17,529.21,858.98,2539.36,34626.82,710.36,44.29,27.33,
2018,A1,21,1151.17,491.34,578.04,2220.55,30169.01,710.36,44.29,27.33,
2018,A1,20,1151.17,456.41,503.11,2110.69,28632.79,710.36,44.29,27.33,
2018,A1,20,1151.17,456.41,567.51,2175.09,29533.27,710.36,44.29,27.33,
2018,A2,26,995.39,724.73,1725.13,3445.25,47635.99,725.95,36.11,26.33,
2018,A2,26,995.39,724.73,1817.25,3537.37,48924.06,725.95,36.11,26.33,
2018,A2,25,995.39,642.99,1664.79,3303.17,45649.39,725.95,36.11,26.33,
2018,A2,24,995.39,605.05,827.42,2427.86,33410.03,725.95,36.11,26.33,
2018,A2,24,995.39,605.05,937.24,2537.68,34945.62,725.95,36.11,26.33,
2018,A2,24,995.39,605.05,1384.16,2984.6,41194.87,725.95,36.11,26.33,
2018,A2,24,995.39,605.05,1564.58,3165.02,43717.6,725.95,36.11,26.33,
2018,A2,23,995.39,567.17,773.21,2335.77,32122.38,725.95,36.11,26.33,
2018,A2,22,995.39,529.21,610.21,2134.81,29312.37,725.95,36.11,26.33,
2018,A2,22,995.39,529.21,673.01,2197.61,30190.45,725.95,36.11,26.33,
2018,A2,21,995.39,491.34,578.04,2064.77,28333.07,725.95,36.11,26.33,
2018,A2,20,995.39,456.41,515.51,1967.31,26970.24,725.95,36.11,26.33,
2018,A2,20,995.39,456.41,567.51,2019.31,27697.33,725.95,36.11,26.33,
2018,A2,19,995.39,433.11,505.57,1934.07,26505.51,725.95,36.11,26.33,
2018,A2,18,995.39,409.79,482.83,1888.01,25861.44,725.95,36.11,26.33,
2018,A2,17,995.39,386.48,481.03,1862.9,25510.39,725.95,36.11,26.33,
2018,A2,16,995.39,363.23,479.28,1837.9,25160.74,725.95,36.11,26.33,
2018,AP,14,569.3,316.61,460.69,1346.6,18829.3,569.3,14,14,
2018,AP,13,569.3,293.28,432.82,1295.4,18113.27,569.3,14,14,
2018,AP,12,569.3,269.96,431.05,1270.31,17762.5,569.3,14,14,
2018,AP,11,569.3,246.65,429.27,1245.22,17411.66,569.3,14,14,
2018,AP,10,569.3,223.38,427.53,1220.21,17062.01,569.3,14,14,
2018,AP,9,569.3,211.74,426.63,1207.67,16886.59,569.3,14,14,
2018,AP,8,569.3,200.04,425.77,1195.11,16710.96,569.3,14,14,
2018,C1,22,747.37,529.21,610.21,1886.79,26179.97,645.94,27.33,23.6,
2018,C1,21,747.37,491.34,537.88,1776.59,24639.13,645.94,27.33,23.6,
2018,C1,20,747.37,456.41,531.39,1735.17,24059.88,645.94,27.33,23.6,
2018,C1,19,747.37,433.11,522.48,1702.96,23609.5,645.94,27.33,23.6,
2018,C1,18,747.37,409.79,803.81,1960.97,27217.23,645.94,27.33,23.6,Sí
2018,C1,18,747.37,409.79,513.53,1670.69,23158.35,645.94,27.33,23.6,
2018,C1,17,747.37,386.48,490.84,1624.69,22515.12,645.94,27.33,23.6,
2018,C1,16,747.37,363.23,615.98,1726.58,23939.76,645.94,27.33,23.6,Sí
2018,C1,16,747.37,363.23,456.28,1566.88,21706.76,645.94,27.33,23.6,
2018,C1,16,747.37,363.23,481.87,1592.47,22064.53,645.94,27.33,23.6,
2018,C1,15,747.37,339.89,454.51,1541.77,21355.64,645.94,27.33,23.6,
2018,C1,14,747.37,316.61,452.77,1516.75,21005.78,645.94,27.33,23.6,
2018,C1,13,747.37,293.28,450.98,1491.63,20654.52,645.94,27.33,23.6,
2018,C1,12,747.37,269.96,449.22,1466.55,20303.82,645.94,27.33,23.6,
2018,C2,18,622.01,409.79,803.81,1835.61,25655.64,616.34,18.6,18.42,Sí
2018,C2,18,622.01,409.79,504.19,1535.99,21466.14,616.34,18.6,18.42,
2018,C2,17,622.01,386.48,500.22,1508.71,21084.71,616.34,18.6,18.42,
2018,C2,16,622.01,363.23,615.98,1601.22,22378.17,616.34,18.6,18.42,Sí
2018,C2,16,622.01,363.23,496.6,1481.84,20708.95,616.34,18.6,18.42,
2018,C2,15,622.01,339.89,491.83,1453.73,20315.9,616.34,18.6,18.42,
2018,C2,14,622.01,316.61,488.94,1427.56,19950.01,616.34,18.6,18.42,
2018,C2,13,622.01,293.28,438.03,1353.32,18911.84,616.34,18.6,18.42,
2018,C2,12,622.01,269.96,436.26,1328.23,18561.07,616.34,18.6,18.42,
2018,C2,11,622.01,246.65,434.5,1303.16,18210.51,616.34,18.6,18.42,
2018,C2,10,622.01,223.38,432.74,1278.13,17860.51,616.34,18.6,18.42,
2017,A1,30,1131.36,988.23,2616.54,4736.13,65439.36,698.13,43.52,26.85,
2017,A1,30,1131.36,988.23,2752.39,4871.98,67341.26,698.13,43.52,26.85,
2017,A1,29,1131.36,886.4,2582.63,4600.39,63539,698.13,43.52,26.85,
2017,A1,28,1131.36,849.14,2484.39,4464.89,61642,698.13,43.52,26.85,
2017,A1,27,1131.36,811.85,2094.22,4037.43,55657.56,698.13,43.52,26.85,
2017,A1,27,1131.36,811.85,2204.46,4147.67,57200.92,698.13,43.52,26.85,
2017,A1,27,1131.36,811.85,2327.63,4270.84,58925.3,698.13,43.52,26.85,
2017,A1,26,1131.36,712.25,1956.59,3800.2,52336.34,698.13,43.52,26.85,
2017,A1,25,1131.36,631.93,1886.43,3649.72,50229.62,698.13,43.52,26.85,
2017,A1,24,1131.36,594.64,1063.47,2789.47,38186.12,698.13,43.52,26.85,
2017,A1,24,1131.36,594.64,1154.02,2880.02,39453.82,698.13,43.52,26.85,
2017,A1,24,1131.36,594.64,1622.24,3348.24,46008.9,698.13,43.52,26.85,
2017,A1,24,1131.36,594.64,1787.96,3513.96,48328.98,698.13,43.52,26.85,
2017,A1,23,1131.36,557.4,919.67,2608.43,35651.56,698.13,43.52,26.85,
2017,A1,22,1131.36,520.09,594.75,2246.2,30580.34,698.13,43.52,26.85,
2017,A1,22,1131.36,520.09,739.65,2391.1,32608.94,698.13,43.52,26.85,
2017,A1,22,1131.36,520.09,839.25,2490.7,34003.34,698.13,43.52,26.85,
2017,A1,21,1131.36,482.88,563.14,2177.38,29616.86,698.13,43.52,26.85,
2017,A1,20,1131.36,448.55,489.49,2069.4,28105.14,698.13,43.52,26.85,
2017,A1,20,1131.36,448.55,552.78,2132.69,28991.2,698.13,43.52,26.85,
2017,A2,26,978.26,712.25,1690.5,3381.01,46804.52,713.45,35.48,25.87,
2017,A2,26,978.26,712.25,1781.03,3471.54,48071.94,713.45,35.48,25.87,
2017,A2,25,978.26,631.93,1631.2,3241.39,44849.84,713.45,35.48,25.87,
2017,A2,24,978.26,594.64,808.22,2381.12,32806.06,713.45,35.48,25.87,
2017,A2,24,978.26,594.64,916.15,2489.05,34317.08,713.45,35.48,25.87,
2017,A2,24,978.26,594.64,1355.39,2928.29,40466.44,713.45,35.48,25.87,
2017,A2,24,978.26,594.64,1532.7,3105.6,42948.78,713.45,35.48,25.87,
2017,A2,23,978.26,557.4,754.95,2290.61,31538.92,713.45,35.48,25.87,
2017,A2,22,978.26,520.09,594.75,2093.1,28773.78,713.45,35.48,25.87,
2017,A2,22,978.26,520.09,656.47,2154.82,29637.86,713.45,35.48,25.87,
